departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
BOLIVAR,13,ZAMBRANO,13894,Rural,Cinco Kilómetros De La Finca Jesús Del Río,2006,11,Mayor de 18 años,No,Civil,Herido,Masculino,9.733253,-74.832099,Accidente por MAP,"(9.733253, -74.832099)","Pasando, estando cerca"
BOLIVAR,13,ZAMBRANO,13894,Rural,Cinco Kilómetros De La Finca Jesús Del Río,2006,11,Mayor de 18 años,No,Civil,Herido,Masculino,9.733253,-74.832099,Accidente por MAP,"(9.733253, -74.832099)","Pasando, estando cerca"
BOLIVAR,13,ZAMBRANO,13894,Rural,Cinco Kilómetros De La Finca Jesús Del Río,2006,11,Mayor de 18 años,No,Civil,Muerto,Masculino,9.733253,-74.832099,Accidente por MAP,"(9.733253, -74.832099)","Pasando, estando cerca"
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Menor de 18 años,No,Civil,Herido,Masculino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)","Pasando, estando cerca"
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)",Fuerza pública
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)",Fuerza pública
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Mayor de 18 años,No,Civil,Herido,Masculino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)","Pasando, estando cerca"
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Mayor de 18 años,No,Civil,Muerto,Femenino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)","Pasando, estando cerca"
CAUCA,19,LA SIERRA,19392,Urbana,Vereda El Salado,2002,12,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.170833,-76.708333,Accidente por MAP,"(2.170833, -76.708333)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,5667,Rural,Vereda La Quebradona,2003,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.294891,-75.027634,Accidente por MAP,"(6.294891, -75.027634)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,5667,Rural,Vereda La Quebradona,2003,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,6.294891,-75.027634,Accidente por MAP,"(6.294891, -75.027634)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,5667,Rural,Vereda La Quebradona,2003,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.294891,-75.027634,Accidente por MAP,"(6.294891, -75.027634)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,5667,Rural,Vereda La Quebradona,2003,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.294891,-75.027634,Accidente por MAP,"(6.294891, -75.027634)",Fuerza pública
CUNDINAMARCA,25,GUAYABETAL,25335,Rural,Sin información,2002,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.216527,-73.814724,Accidente por MAP,"(4.216527, -73.814724)",Fuerza pública
CUNDINAMARCA,25,GUAYABETAL,25335,Rural,Sin información,2002,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.216527,-73.814724,Accidente por MAP,"(4.216527, -73.814724)",Fuerza pública
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2002,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.494944213,-75.46308951,Accidente por MAP,"(1.494944213, -75.46308951)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,Vereda El Progreso,2008,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.255556,-76.569167,Accidente por MAP,"(0.255556, -76.569167)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,Vereda El Progreso,2008,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.255556,-76.569167,Accidente por MAP,"(0.255556, -76.569167)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,Vereda El Progreso,2008,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.255556,-76.569167,Accidente por MAP,"(0.255556, -76.569167)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,Vereda El Progreso,2008,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.255556,-76.569167,Accidente por MAP,"(0.255556, -76.569167)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,Vereda El Progreso,2008,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.255556,-76.569167,Accidente por MAP,"(0.255556, -76.569167)",Fuerza pública
TOLIMA,73,PLANADAS,73555,Rural,Los Guayabos,2007,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.208056,-75.666667,Accidente por MAP,"(3.208056, -75.666667)",Fuerza pública
TOLIMA,73,PLANADAS,73555,Rural,Los Guayabos,2007,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.208056,-75.666667,Accidente por MAP,"(3.208056, -75.666667)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Corregimiento Mesa Rica,2006,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.264167,-73.1575,Accidente por MAP,"(8.264167, -73.1575)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Corregimiento Mesa Rica,2006,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.264167,-73.1575,Accidente por MAP,"(8.264167, -73.1575)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Corregimiento Mesa Rica,2006,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.264167,-73.1575,Accidente por MAP,"(8.264167, -73.1575)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,54344,Rural,Corregimiento Mesa Rica,2006,4,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.264167,-73.1575,Accidente por MAP,"(8.264167, -73.1575)",Fuerza pública
PUTUMAYO,86,MOCOA,86001,Rural,Vereda Santa Marta,2006,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.140023,-76.651021,Accidente por MAP,"(1.140023, -76.651021)",Fuerza pública
PUTUMAYO,86,MOCOA,86001,Rural,Vereda Santa Marta,2006,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.140023,-76.651021,Accidente por MAP,"(1.140023, -76.651021)",Fuerza pública
BOLIVAR,13,MORALES,13473,Rural,Corregimiento Mico Ahumado,2001,1,Menor de 18 años,No,Civil,Herido,Masculino,8.270279,-73.865805,Accidente por MAP,"(8.270279, -73.865805)",Sin Información
BOLIVAR,13,MORALES,13473,Rural,Corregimiento Mico Ahumado,2001,1,Menor de 18 años,No,Civil,Herido,Masculino,8.270279,-73.865805,Accidente por MAP,"(8.270279, -73.865805)",Sin Información
ARAUCA,81,TAME,81794,Rural,Vereda Siberia 1,2007,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461326276,-71.73918106,Accidente por MAP,"(6.461326276, -71.73918106)",Fuerza pública
ARAUCA,81,TAME,81794,Rural,Vereda Siberia 1,2007,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.461326276,-71.73918106,Accidente por MAP,"(6.461326276, -71.73918106)",Fuerza pública
NARIÑO,52,LOS ANDES,52418,Rural,Sin información,2006,4,Mayor de 18 años,No,Civil,Herido,Masculino,1.493975,-77.521244,Accidente por MAP,"(1.493975, -77.521244)",Sin Información
NORTE DE SANTANDER,54,TIBÚ,54810,Rural,Sin información,2005,4,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)",Fuerza pública
META,50,LA MACARENA,50350,Rural,Vereda Platanillo,2006,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.182506,-73.784832,Accidente por MAP,"(2.182506, -73.784832)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
TOLIMA,73,VENADILLO,73861,Rural,Vereda Las Juntas,2007,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,4.776666667,-74.99333333,Accidente por MAP,"(4.776666667, -74.99333333)",Fuerza pública
SANTANDER,68,SABANA DE TORRES,68655,Rural,Vereda Doradas,2002,11,Mayor de 18 años,No,Civil,Herido,Masculino,7.397197,-73.496496,Accidente por MAP,"(7.397197, -73.496496)",Sin Información
BOGOTA DC,11,Bogotá DC,11001,Rural,Santo Domingo,2005,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,3.995278,-74.360556,Accidente por MAP,"(3.995278, -74.360556)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Soledad,2008,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.318611,-75.789167,Accidente por MAP,"(7.318611, -75.789167)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Soledad,2008,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.318611,-75.789167,Accidente por MAP,"(7.318611, -75.789167)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Vereda Jardin,2004,10,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.7425,-75.070278,Accidente por MAP,"(2.7425, -75.070278)",Fuerza pública
NARIÑO,52,SAMANIEGO,52678,Rural,Sin información,2006,9,Mayor de 18 años,No,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)",Sin Información
SANTANDER,68,PUERTO WILCHES,68575,Rural,Vereda Campo Duro,2001,6,Mayor de 18 años,No,Civil,Herido,Masculino,7.344409,-73.894096,Accidente por MAP,"(7.344409, -73.894096)",Viajando
NARIÑO,52,RICAURTE,52612,Rural,Sin información,2007,1,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.212529,-77.995412,Accidente por MAP,"(1.212529, -77.995412)",Sin Información
CESAR,20,EL COPEY,20238,Rural,"Barrio Nelson Mandela, Sector La Virgen Del Carmen",2002,4,Menor de 18 años,No,Civil,Herido,Femenino,10.151103,-73.960141,Accidente por MAP,"(10.151103, -73.960141)",Sin Información
ANTIOQUIA,5,REMEDIOS,5604,Rural,Vereda La Danta,2000,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.028009,-74.693451,Accidente por MAP,"(7.028009, -74.693451)",Fuerza pública
ANTIOQUIA,5,REMEDIOS,5604,Rural,Vereda La Danta,2000,10,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.028009,-74.693451,Accidente por MAP,"(7.028009, -74.693451)",Fuerza pública
NARIÑO,52,SANTA CRUZ,52699,Rural,Sector El Eden,2008,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)",Fuerza pública
NARIÑO,52,SANTA CRUZ,52699,Rural,Sector El Eden,2008,4,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)",Fuerza pública
NARIÑO,52,SANTA CRUZ,52699,Rural,Sector El Eden,2008,4,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)",Fuerza pública
NARIÑO,52,SANTA CRUZ,52699,Rural,Sector El Eden,2008,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.22182,-77.677265,Accidente por MAP,"(1.22182, -77.677265)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Sin Información
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
PUTUMAYO,86,PUERTO ASÍS,86568,Rural,"Corregimiento Santa Ana, Sector Puente Lata",2005,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.566667,-76.546944,Accidente por MAP,"(0.566667, -76.546944)",Fuerza pública
